title,text,url,created_at,news_source,industry_tag,search_term,source
How will AI impact estate agency in the UK? - Property Industry Eye,How will AI impact estate agency in the UK? - Property Industry Eye,https://news.google.com/rss/articles/CBMigAFBVV95cUxQZ0Q2aU5VdEMtTzM1dmw4a3ZXeWNFenYxVkhZR1Q3ZDJNak1icGNleDhWRG92NlpxU3Nzalh3b2U2X3FhVDdYVDNhbDl3RWVJVnJnekd6X0hYYTFRc3R6a19JanA4WmpPRmNSdi1WNjB0QnNZZ1RONW05VlM0MTBLZQ?oc=5,2025-06-05 07:00:00+00:00,Property Industry Eye,real_estate,AI replacing jobs real estate agents,news
How Artificial Intelligence is Transforming the Healthcare Industry - LPU,How Artificial Intelligence is Transforming the Healthcare Industry - LPU,https://news.google.com/rss/articles/CBMilwFBVV95cUxOMk15a3ZlWjVSbTdjSDNTNnpza1lub2l1b0lGYkF1MThuQk13UGZpQmduamZqUnJ4UjdORkpmczhFN2lXQnY3OWJvRmg0ZEl4TUVmWHUzaE4xSEF5am1OQWpOM0U4SjJzV1dBV09ZZlBObW5vX0dtTXBqSHBKVXdraWczRlZ3SmJiWHAtN3Y0cVVRX1hRSFpn?oc=5,2025-06-02 07:00:00+00:00,LPU,healthcare,AI replacing jobs healthcare doctors nurses,news
AI Is Destroying Gen Z’s Chances at a Stable Career - Futurism,AI Is Destroying Gen Z’s Chances at a Stable Career - Futurism,https://news.google.com/rss/articles/CBMiTkFVX3lxTE55dnkyNUZDYUJuTEJTc3BIc2xQVHhtR0MwbjlrbXIzZ0t0TG9zUlNaSjBpTXp1amRSdV9FSUgxVDBfaE9VSXlqMHpPV0RRQQ?oc=5,2025-05-28 07:00:00+00:00,Futurism,retail,AI replacing jobs retail customer service,news
Over 2 crore jobs at risk: Can India surpass AI’s disruption? - Fortune India,Over 2 crore jobs at risk: Can India surpass AI’s disruption? - Fortune India,https://news.google.com/rss/articles/CBMipAFBVV95cUxOUnNUeDlCam5WRXNuaDdlSzJVempCNTNQcF81ZTRqdkNUNm5FUmZHNEF4SkRwMDFsU0NzOFZ4VDJhZ1F5U0wyTEZwekRaMzI5eEVueVN6NmJhR2lvT1FQVmVrWTh2WEtMNGExRy0zc1F5a1RTSkZSNmc4R2Zyb0JWU2NqYTZMR3JOLTVBZGkwSHJwdTk2TGxDaGVWamZhX3NPSVM2ZdIBsgFBVV95cUxOUGh5ekNLLW1LbnVxX1ltakxSWWNzNWUwRk16LUl2dmFzYmtSWWtRMXk1NnpiV2RhUDRYaFVUbE4xaHR3UERSU0ZsQTZlQ2dLSUVjelFYNkd2WTMyOTVfWGxRODhtUFhpdElYZE1Lcl9IbjduTFBTQzBzRlZvS1ZXQ1c1eXhuXzdqVlhZakk1aEN0Rm9vSGR0NGY3Mm5QLXlfZXA5WDBWNERXN2hOVHo2T2ZB?oc=5,2025-05-24 07:00:00+00:00,Fortune India,retail,AI replacing jobs retail customer service,news
"Call centers replaced many doctors’ receptionists. Now, AI is coming for call centers. - News-Medical","Call centers replaced many doctors’ receptionists. Now, AI is coming for call centers. - News-Medical",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQNnN2U3BDcW11RU5YaXNHOS1LSW9LbDhLb1ItNmxiQUkyM19nNG9TbFlkbWY1Mk1rOGZlNV9kZWRQWmowdDhVbnVJdU9ZUU1qQU45UC1pakhMR2psc0FfUC1CT2pPdE9LY3dyTWZCa0NROEZ3bTVxcVZiSWFVTWpHd3VpUkJPVVNSMjdsOHZJeF9SUlZkODlzcEMzM3NpR3JCT3g4X05LeTNsbDJXLUsxaTBpanp6cExOT3pTRnVtcHRtMzZ3WlBSdHdJdV84b0tHMGc?oc=5,2025-05-22 07:00:00+00:00,News-Medical,healthcare,AI replacing jobs healthcare doctors nurses,news
These 7 specialties may be obsolete in the next decade - MDLinx,These 7 specialties may be obsolete in the next decade - MDLinx,https://news.google.com/rss/articles/CBMirAFBVV95cUxPbFVZeE5hQVBGZUkwVlFVRHdxRFBXTXhqZWFIWnRvcHI1VVIwR3VTeGtSVWxIODVBSEN3QlhtQVdNU2lXVS12U2dkZjN3NlNaRU9TRl9Cb1ZPMjQyOUVCeEtuVGlKU3RRY3lqWXEtR0x2N1p2dG9rdzEzNkhSX0FWdl94NGUzZlpMRHQxenpzWjVrWGt5Uk9MT0tHakpyODdORkhOQ1B0ZlJkM0xi?oc=5,2025-05-20 07:00:00+00:00,MDLinx,healthcare,AI replacing jobs healthcare doctors nurses,news
Experts issue dire warning about which jobs will be replaced by AI by 2027 - UNILAD,Experts issue dire warning about which jobs will be replaced by AI by 2027 - UNILAD,https://news.google.com/rss/articles/CBMisAFBVV95cUxOY0xfMjBNaks3eklIU2xEMlRPSnliSVdxeHQyOVN1dkNINUhPMHpvbTNQTk1YVzlHblRndThzVGlEcXpRSU5NVUsxUGJiUlpHNE9kaS05QTJQOWhfWTZFcVlaU3poWVNLS0ZjdFM5anV1clJyZlNjVHdSQzNWbmxqaFlkX2hrZjFMVEhreTBJSjZSRTkwdFowTXNyWWh5YzlhMHliajhKdGNPOU1NZ2Ywdg?oc=5,2025-05-14 07:00:00+00:00,UNILAD,real_estate,AI replacing jobs real estate agents,news
"IBM CEO Says AI Has Replaced Hundreds of Workers but Created New Programming, Sales Jobs - WSJ","IBM CEO Says AI Has Replaced Hundreds of Workers but Created New Programming, Sales Jobs - WSJ",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQMjJVaW1Yd21XYTR4NFU5YnpKME4xUEh6VG9EZGhDaFRvZ1gtb0NWQ2tPSlhjWFo1NXlwWHMxSEJDcVNJdENuZDVzOXYxTTM4eGFxY0UyWl9SejctTHhFWVhNeE5MMk5IRlpXMlN4cl8wOTlJb2pIN3RhLThhbFhxRWtrekI2RkJ1VVBBX2R2blJ0ZmQ0T2gxcjJSWHJKVHpFREgxQ2Mtblc4eFdqMmd2bUhMV210TjY1VEY5Sllmam5ZWVU?oc=5,2025-05-06 07:00:00+00:00,WSJ,real_estate,AI replacing jobs real estate agents,news
Carnegie Mellon staffed a fake company with AI agents. It was a total disaster. - Business Insider,Carnegie Mellon staffed a fake company with AI agents. It was a total disaster. - Business Insider,https://news.google.com/rss/articles/CBMimgFBVV95cUxOMXh6NnRlb1hucVY3YzB5cFQ4dVJXU0xHSVBDN3lKZmZIMlpFT2c1MGMzYmotTk16LTB1SEpsUUFvN0t6MGNjbHdEWHlMV1d3UUtsSnloUUIwdnRNN1JyTUFuMS1MdFBhdVFZbm43QUNCX1ZKOU5VR0xoTHhib3FXTkx6NWticFh6MDdXRFdXNTlxVVYyZXI0QURn?oc=5,2025-04-22 07:00:00+00:00,Business Insider,real_estate,AI replacing jobs real estate agents,news
Famed AI researcher launches controversial startup to replace all human workers everywhere - TechCrunch,Famed AI researcher launches controversial startup to replace all human workers everywhere - TechCrunch,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNaUpWYXg5b25xalBadjc1UzBPb3M0TXdhbzczZmZIRmhOSzBHN1ZBeXNJRzBEbF81MUVNY1J2OVJxV3gtVDFwc1hoaHZnTE5hX1R5TWFBdHM4M2pJSjRrWGdIRmEzZmg2LUVGdnF4cS1hYW5wSmVYajdSQWphR1VBMFd5cTQ0Y2JBcFdyMVlLckpWZV9qZWpfZEk0Tk0yUTR5bjNUSG1sWThvSHp0cktXZFQ0NmdzTFhSMlB6a19JMXlkWjQ?oc=5,2025-04-19 07:00:00+00:00,TechCrunch,real_estate,AI replacing jobs real estate agents,news
The real estate agent’s new job description: What AI can’t replace - HousingWire,The real estate agent’s new job description: What AI can’t replace - HousingWire,https://news.google.com/rss/articles/CBMiowFBVV95cUxOZVZ4czE0Ni00T1BVVk1NM3FTcWRHOTktc1ZJc1VHdjl1OFpkazNKMjBnYWRfSXZyMmVTQWxKd09JazVMc1RQbGVTc1ZmUmI0eWcwcENyY3B3YklEWk1JUERuelFRU0VfZmJOalY2d2szaTVIN2F5YWxyMXFwR1A5U0ZTSUJwSkZBekVSdk5JVktzOE42eU1pTE1XdHhuNk5Uc3pR?oc=5,2025-04-14 07:00:00+00:00,HousingWire,real_estate,AI replacing jobs real estate agents,news
24 jobs AI will replace in the near future - Techpoint Africa,24 jobs AI will replace in the near future - Techpoint Africa,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBteXU3VG9vbmQxT2lpdDV4bGtNOWpkRHZUTlJTTW9sS1BkZTJkSndfUTVSWERsOEQ0c2dCRUtuWGhGaEdoU1RaOVVGd2p2aXZYMTJsTlVhMVhHSDN2OGtIQXlR?oc=5,2025-04-08 07:00:00+00:00,Techpoint Africa,retail,AI replacing jobs retail customer service,news
"How AI Is Transforming Deskless Jobs, Skills, and Career Paths - SHRM","How AI Is Transforming Deskless Jobs, Skills, and Career Paths - SHRM",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNUGFadGdjTTl3aWp5VzdwX05VbWNmQy1sOTJoR3QzRmN1UzhTbzFFY1VlOURDNF9oMDFKT3I3WlRNSlJqTHdfdGxFaUVtS1Y1NTQ0VXdjaDF1alpXQ2pFSE9oVG9qcEQwdVk2ZGRfVktaankycGZVM2oxcXFWeHdkY3FTMGJzdHFtXzJsaEViZEplb19LUlZ2VzVPajg3ckNJcFhDelVMWGRJSE0?oc=5,2025-04-01 07:00:00+00:00,SHRM,retail,AI replacing jobs retail customer service,news
"Bill Gates: AI Will Replace Doctors, Teachers in Next 10 Years - People.com","Bill Gates: AI Will Replace Doctors, Teachers in Next 10 Years - People.com",https://news.google.com/rss/articles/CBMikgFBVV95cUxOdUluRnNNNU5iR1JPRFBGZlZPcS1HZDN2VVlYZktxR2dCcWRtbjRRN1d1Z2lMNjAyWFBscy1PczBZUEEyME43Y0t3S3ZiT0xyUVhCczlGdXdPcS16NWx0eVlQNENuYVlfZVRMdkYtRnlreHFhRDUwU29XZEdkZ29OUXhfdzByNDFpMXpTeUpCeUxHUQ?oc=5,2025-03-29 07:00:00+00:00,People.com,healthcare,AI replacing jobs healthcare doctors nurses,news
"Bill Gates Predicts AI Will Make Medical Advice Free & Commonplace, Change Healthcare Fast - Nurse.org","Bill Gates Predicts AI Will Make Medical Advice Free & Commonplace, Change Healthcare Fast - Nurse.org",https://news.google.com/rss/articles/CBMibEFVX3lxTE5uMzg0SzJsSVZGRGhIclV3YlU4SUdPanF3Ymp4aHBYVlc1bEFCYVR1UnZVS2dNT1F0UmxILVFWakk0MEthTUFXUkxRR1JLdmljU1dadE4tWDVmeHVlamh1ZHBidE5YOTlXOC1QTg?oc=5,2025-03-26 07:00:00+00:00,Nurse.org,healthcare,AI replacing jobs healthcare doctors nurses,news
How Long Until AI Replaces Commercial Real Estate Analysts? - Propmodo,How Long Until AI Replaces Commercial Real Estate Analysts? - Propmodo,https://news.google.com/rss/articles/CBMihwFBVV95cUxQcTZVMXVNejBTeDlFeE1LQW1kalByOC1US0U3VkZGalI2SWZkWVRnZHliVVVuQTZWelJiMllObDhvbjBGTERJV2dKWDlMdWFsZDZsMWlGRl9yYzZ6M1p2QUcyc3dYMHI3My05LXM1WVlCUW1QZDFJUmpoVTlDQTJ3LTF5Q1g5Rjg?oc=5,2025-03-25 07:00:00+00:00,Propmodo,real_estate,AI replacing jobs real estate agents,news
"As AI nurses reshape hospital care, human nurses are pushing back - AP News","As AI nurses reshape hospital care, human nurses are pushing back - AP News",https://news.google.com/rss/articles/CBMitgFBVV95cUxOOUZSbU9hNDY2eFBXQkdERUNBVFZGbUZESnROemt2VmZwczd2ekVtR0kxbmJGWFI3Y0JpdmprTlVBbHhyV0liaTJMaWd5aXl1NVlWQm9zcXJ2VUpRRV95ZnNRd0hNWjZ4bFgxZGp5Y25ybVVRQUpYY3ZWMmxfNy1sRHIwZ0VBRF96dEdiTjV2SV9EVHpfZEhNWC1yNTRTR1VhQ09aOG5pZnhOcVRDeDhNak1fa0c4Zw?oc=5,2025-03-16 07:00:00+00:00,AP News,healthcare,AI replacing jobs healthcare doctors nurses,news
"As AI nurses reshape US hospital care, human nurses are pushing back - Stuff","As AI nurses reshape US hospital care, human nurses are pushing back - Stuff",https://news.google.com/rss/articles/CBMirgFBVV95cUxPekVad040dGw1Y3Z0NUlwRGpKRzR6b1FpOXFqdVJDNGMzYk1xQ3hjUGZzenh5bGF4QUJJQmhLY3ZoWU5PaVhxQ1VQVm94ZHhzODd2bUVIQ1c4Y3lYam9NTDUtaW9HWmNIVTBhQVZXQlQ2LTB6V0V0RllucG15eFM1aVZvLVZnWXZabGV2dFZmUWhQN2RNelhSNFJoNmlTUHlJd0xpUnpkeXBzS2tSRFE?oc=5,2025-03-16 07:00:00+00:00,Stuff,healthcare,AI replacing jobs healthcare doctors nurses,news
Jamie Dimon On AI impact: It Will Replace Jobs In Banking And Financial Services - Business Today,Jamie Dimon On AI impact: It Will Replace Jobs In Banking And Financial Services - Business Today,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPV1h1SmRmN3dpYkpqVXdmdGlmdWQwVDQyeHhnZDg3Zm5fcEdQM2U5enVCWURsY3ZabWhKWU5CcG9WQUZUWkFCMUIxVGpPSXJmY0NkRklkajh0ZC1iWUIxeTZoMEYxUUl4ZDczbnB4QWpYMnAzRS1IYXNpTXh4TWJ6RExvMmtPaXlhUGNOY3h6aHFTakVTdVZuMlZENnFid3RjTi1VU3UtNDktSndWOUtNU0doVHh0azJIUmxfbXZnSVFxbjFaMGhyXzh3bFJVcDBxZHdXWdIB2gFBVV95cUxNZzdhOG5VbExmRkwwS2hkQnN2MEd6U0JQXy1UeUFVUVRJbDJOQmkwTmlMVTBld2ZCUHJ0bmN3ZGNMWm5JNjdOMl9YTUp5NXRnaEZjZ1NIelRoemVVZlBVa2hlODZNcjZpalVzT0Z2TGRPSnNWTnJIQjFZMGJ3cGZnY3VEV1dJbzBQQmdOTHpQM3MxaDlEZDlHM2I1Z3VaYkFHQjFCbWtoRmRhZTBNTkNvWGo4b0hJYzJRSTNyYUF5akFrbGpfS0tXeER0LTY3T1BZcGdhVFlQQnZZZw?oc=5,2025-03-15 07:00:00+00:00,Business Today,finance,AI replacing jobs banking finance,news
Is Your Job Safe? 9 Careers AI Is Making Obsolete - Money Talks News,Is Your Job Safe? 9 Careers AI Is Making Obsolete - Money Talks News,https://news.google.com/rss/articles/CBMikwFBVV95cUxOdlpqMnUyQm5PNHJoYkpITS04VFZsOTVmOUhvc0xha2dMRG43dFFtdm8xMU5GZFdtbTcyZlo1cVVONndveHNoMFRxVTJoVTkyTzFEZVpacnhCQWpJdmJuc2djakZpR3dKekg4MkJSMkdROHhIMXMweVd5eFpGZkZPdE40dHN5Z2s4R0FmYmdyd09KZ2c?oc=5,2025-03-13 07:00:00+00:00,Money Talks News,retail,AI replacing jobs retail customer service,news
11 Jobs AI Could Replace In 2025—And 15+ Jobs That Are Safe - Forbes,11 Jobs AI Could Replace In 2025—And 15+ Jobs That Are Safe - Forbes,https://news.google.com/rss/articles/CBMisAFBVV95cUxQSFpEd2FfR1hBTXJ3ZHhLRHdiRzMwaFVKdW9RS3ZsTF9SSmlnT1lWM1N5NVNLLU83eDIwWHZEdmFHY3gwVmtrbnBmRWlzMHpDb1ViZnpOTWwxc1FYQ1cxc05Fb0V6U2RhczJQUU42TGdUZW0teFdhaFdxWlY4YXNoS1ZkekVsOUdRZXctSTdtZGZaRTFVUTNvRUVUVXlEc1JpaV83QXVORkxTNzBRdUpodA?oc=5,2025-03-10 07:00:00+00:00,Forbes,real_estate,AI replacing jobs real estate agents,news
Plummeting Jobs Outlook: 10 Industries Most Vulnerable to AI Replacement - Money Talks News,Plummeting Jobs Outlook: 10 Industries Most Vulnerable to AI Replacement - Money Talks News,https://news.google.com/rss/articles/CBMisAFBVV95cUxNVlVBOXBBT0J6M1Izd0dfdjE4T1cxV2R1ZUwtNjVSREVEN3NHZlREdzBlbktmNjg2RnZnUHBCWXZ5aVZpNW1qRlRBM0EzT1RtbE9TMWpYbFdoaHM0Y3lxaW40dUtoMERjUTltTlR1bHVrVGpJa0t5VzlELUFBdWZlNVpMclNQTkFzREgyNnpkMFoxeENFZHItRE94OExzSWprVkFpcmVQMWFXSUg3RE9zVA?oc=5,2025-03-03 08:00:00+00:00,Money Talks News,retail,AI replacing jobs retail customer service,news
"DBS CEO sees job cuts of 4,000 temp staff as AI replaces roles (update) - The Edge Singapore","DBS CEO sees job cuts of 4,000 temp staff as AI replaces roles (update) - The Edge Singapore",https://news.google.com/rss/articles/CBMitwFBVV95cUxOTXVuVDdfekN3Qmh3QVQ4V0pqRDRrOGczbzMza0JIcXEzUjBINmhjOEw3cm42SzJCTGpHYWgwdEVxZEJSMWlKTVdqMDV0ckxmaVdNSHJYVHhFQi16UTJtVGJZb25BWlhjWkczWkVkRVJOUW90NFExXy1zMVFGcnVBWURuUVBKcXFnWldwcS1wNjBwNGRoVng4ZTdtbXRLcG1iTHhhWncwYVNjU0xKYTBKSXJFN3ZNck0?oc=5,2025-02-24 08:00:00+00:00,The Edge Singapore,finance,AI replacing jobs banking finance,news
"DBS CEO Piyush Gupta sees job cuts of 4,000 temp staff as AI replaces roles - The Business Times","DBS CEO Piyush Gupta sees job cuts of 4,000 temp staff as AI replaces roles - The Business Times",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNZ2s5Y1kzWVBVbEo3WnRWYXpUZnlWNk5lZFROVWZEbEJISlp5ZmVkM2ZhYUpUdXhXcFdHR2g4Sm1zZG5wYk1ROXZlcDZXdThVMzd3X2ZOYUNjNWwyVGp6OHQ3aHRJVF9jTEpVdHdkcEFTVDhlb3BDMW1DaHlKVmdZNXBLMDJONHc3cEZxdkFJU3dxZ0RfS0pObS1oUlhMVGFlcDJ6bG5kMGJzT09ha0Y1dVRUUm9sUmIxZXMzeTFpNTFMRkVCZEt4OTVISUpxcVYz?oc=5,2025-02-24 08:00:00+00:00,The Business Times,finance,AI replacing jobs banking finance,news
Two founders built a jobs board for Al agents. Humans need not apply — but their skills are still required. - Business Insider,Two founders built a jobs board for Al agents. Humans need not apply — but their skills are still required. - Business Insider,https://news.google.com/rss/articles/CBMijgFBVV95cUxOVzhhb0JCaDk5NlRpeUNURjF6WWtTLWp3N0JfSjF4RWN3clpMcF8yVWgzZFNTTFZZa0U2U25WdmpkVnVoQUk5aUphMHVvSXVkTWcwMHJsUUxIc1ZEa2k0dl81WFJPVzIwWVFVRHg4U3JBZVFCeVQ2Sl90bzVWOWc3cXlVMUZYSERjemJtWFdR?oc=5,2025-02-23 08:00:00+00:00,Business Insider,real_estate,AI replacing jobs real estate agents,news
"Generative AI Can Transform Healthcare, But Won’t Replace Doctors - Healthgrades Health Library","Generative AI Can Transform Healthcare, But Won’t Replace Doctors - Healthgrades Health Library",https://news.google.com/rss/articles/CBMigAFBVV95cUxPUnp2d2F0QnM0VzFsMWM5b3pxS0UtXzhhMEQ3WUstckRkc1A4bGhtekhxajhQNWZuRllqZHh3UkdhamRuSTk4NThobGVaMDd6akRPZ1dPY2ptOHZydlduZzdFUWFxNEp4ZFdFbkdBX3V3eU5FR1JWODBwZnZMRVdzbA?oc=5,2025-02-13 08:00:00+00:00,Healthgrades Health Library,healthcare,AI replacing jobs healthcare doctors nurses,news
AI and Finance Jobs: How AI is Reshaping Careers in Finance - Corporate Finance Institute,AI and Finance Jobs: How AI is Reshaping Careers in Finance - Corporate Finance Institute,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPOXBmMWVfNFVDeEhaTnZaRk9wbXkwRWk4WThTSnN2aDcyRDhQY0Y4MFR4a2ZsZWg1T2FSV182Q2dNOHdVbzJPamd2UFJRY21yUWdpWjdSNlNURTBqNzRTV3drSE9Qd2tkQ1Q0YjdrTXRnN0xKaHlLZ2dhVXJIck5HVm9UWXVPZzVFMFY4?oc=5,2025-02-13 08:00:00+00:00,Corporate Finance Institute,finance,AI replacing jobs banking finance,news
Why Is This C.E.O. Bragging About Replacing Humans With A.I.? (Published 2025) - The New York Times,Why Is This C.E.O. Bragging About Replacing Humans With A.I.? (Published 2025) - The New York Times,https://news.google.com/rss/articles/CBMib0FVX3lxTE91THpMSTZkTnJpem9pQXJpUENycVVDQ2U3NmNNOE5ZTDhGbWgtSk9sT2lmN2tlWC16MEtnS2FaNWhTYWQtdk1walJWTnVIU1F1Nmd4d3NqcDFlUTUzSmV6MUJlejVVMU11TU9RdTF4OA?oc=5,2025-02-02 08:00:00+00:00,The New York Times,retail,AI replacing jobs retail customer service,news
"As AI advances, Oregon lawmakers seek to specify only humans can be nurses - Oregon Public Broadcasting - OPB","As AI advances, Oregon lawmakers seek to specify only humans can be nurses - Oregon Public Broadcasting - OPB",https://news.google.com/rss/articles/CBMif0FVX3lxTE11X0ZBTTR5QklCR2tEa0d0YmhZNVNfWGpXbVB4bTd5dDBJbi1GX1g2TGk4S2pqRlJVczk1OGUyQjJFczlITHFpS3ZkS2VmaWF0LVlOWjhNaVpDSEZMcnZFRnpIQ285V21OUjRDaEtqRy1wNHNaVXNpWEczY09lcnc?oc=5,2025-02-01 08:00:00+00:00,Oregon Public Broadcasting - OPB,healthcare,AI replacing jobs healthcare doctors nurses,news
The Role of AI in Shaping the Future of Work - KDnuggets,The Role of AI in Shaping the Future of Work - KDnuggets,https://news.google.com/rss/articles/CBMiY0FVX3lxTE13NDdHWlJtQjdfcU1lcy03MHVfTE1WWWlBNnByOVlGVzU1bmkwWkVKSU1iT0poQk9mS0FFb0tlSm40VnV1b0hXdEhUUHNkUmRuQ2IwNjZRWVdQRXhKYXhYU2dOaw?oc=5,2025-01-28 08:00:00+00:00,KDnuggets,real_estate,AI replacing jobs real estate agents,news
Robot packers and AI cameras: UK retail embraces automation to cut staff costs - The Guardian,Robot packers and AI cameras: UK retail embraces automation to cut staff costs - The Guardian,https://news.google.com/rss/articles/CBMixAFBVV95cUxNLUJnUzVMUXUtQW5WakFEcnBIN1I4NkdrZnF1M0Y3Y0lERC1DMGRHclpCR0VJMXJvRW9oZ2dudEhtMENGTlZJMmRIa1NvQ3hUeU1OYTFpbzBZenlYeFVpUGt2LTJFRWJfc1Vsb25yVDN1b3FlZEN1dVNuQkhtRDYzMlh0SVQ5UFVEOVh1cm5jLVo5RlBlMW5TUXgwNDBoMFRYSU1FVHNRN0p2VlczTmg0bm5MckVrUEtQZ0o1QUxLWmtmbmNy?oc=5,2025-01-21 08:00:00+00:00,The Guardian,retail,AI replacing jobs retail customer service,news
Opinion: Will Artificial Intelligence Replace Real Estate Agents? - Times of San Diego,Opinion: Will Artificial Intelligence Replace Real Estate Agents? - Times of San Diego,https://news.google.com/rss/articles/CBMipgFBVV95cUxNb2Q0WUtxeHJQcllkMnVFM2hTYjRldzhPTFhFWFhmTnBhMlZpQTFHX1Z1WXlraHY5Nk14dVdTZVAzb0EyMWhGWEZCQUJSNEJfREI5Q2pvMHp1M2xja2hkNW8wNUlwTDdTVXhpeTNiUVlfUUd3OUM3S2tjMnozX3ExV1NZRXpyVGIyNVVsRWxYNDN5alFuVWc3d1psT1ZpaUJhSmdKcWpB?oc=5,2025-01-21 08:00:00+00:00,Times of San Diego,real_estate,AI replacing jobs real estate agents,news
"Health care jobs are in demand in 2025 — one of the top roles can pay $385,000 - CNBC","Health care jobs are in demand in 2025 — one of the top roles can pay $385,000 - CNBC",https://news.google.com/rss/articles/CBMimgFBVV95cUxPb2FTTFZQN3k1Q0VDZUFhSmV5SnhmWm9RWUd6Rkp3RjNvTDZnbk9ZMjI4dGVPUURJQ3p0Z2Q4TnNXQll3YUIydnh4OGFPVXJhWEhNeGxuQ2hFLVdBU3FTWUg0VkM0aTNvb1lnV3Fob1ZPbFVqNEtZWEdYS1plZ2xrblY5b0YtcTZXLUZWZTNRNUFJMHBaTlptQkZ30gGfAUFVX3lxTE9sdDhLaHdLZWtQcHhidm45SlhXNS1RdnlXYmNjRFdkS3NtcXozcXBVU2lFSlRmXzkxUVZqZk94VTloT0N0RzRia2RZSXhlYm5ralJsNVE5SzRfdXRkc0pJbDVhT0NEd1NQQ2pvRmQ1NUREWkc4aHNDcGFMcDJOenZqUy1jTEYyNXhOS2xEX1dyYTM5R3U2aXNMY2s3cWs3WQ?oc=5,2025-01-14 08:00:00+00:00,CNBC,healthcare,AI replacing jobs healthcare doctors nurses,news
"AI to slash 200,000 jobs in global banks - The Finance Story","AI to slash 200,000 jobs in global banks - The Finance Story",https://news.google.com/rss/articles/CBMilAFBVV95cUxNT1RXOGVWNWVnYVBucElKcWtfMk9mZldHd2lYYVhXR2I1VU9Ncllqck91MUZhUE8yM0xUQWhUbkVDMEY3V24xdWl6MzIyRnByQm45aTJFcTY5VzBaNnRrWFNMdEZ6YmJqampTV0N1Rk1EN0N4SUpMMXM4MDVCVFp2UEd2eEpOdTRRYkRwWUd2T3dBaFlL?oc=5,2025-01-11 08:00:00+00:00,The Finance Story,finance,AI replacing jobs banking finance,news
News | Most real estate employers expect artificial intelligence to transform their businesses - CoStar,News | Most real estate employers expect artificial intelligence to transform their businesses - CoStar,https://news.google.com/rss/articles/CBMixwFBVV95cUxNekNLWnI1UW1jQnhYdDI3OW1wT3BvUkh3dGNlQk85ZXhvMFlfdEctS0xhbHJCdHR5M3EteWJBWDRWMUJMZ2lUUXNWdWp0Tm9zOXpNYnJIZlZmTmhTOTI1akV3OEZQc3JZU2VXMFBpWW42TDF6NWpBT3RTeUs3c2FvNGVFZkxrUFZ1MXBLTjdReGR3RWo1SlJoSWpLaFJFVDFrcXFHOFV6X283b01Qa2lLS3U5VXpfYW1PVkVYRExnTnB5R2w3VzF3?oc=5,2025-01-10 08:00:00+00:00,CoStar,real_estate,AI replacing jobs real estate agents,news
"Wall Street Expected to Shed 200,000 Jobs as AI Erodes Roles - Bloomberg.com","Wall Street Expected to Shed 200,000 Jobs as AI Erodes Roles - Bloomberg.com",https://news.google.com/rss/articles/CBMisAFBVV95cUxQNWlhbFR0bU1rMHJGM1NUS1Y2X2t6OWNtVExBbW5Id0kyWFhzTXkyeDNIWC02dGh0MlFiWVJ6ZXBmTk5PNFozLUZUT3ktbGIwZGpIbkhUc3lBZkJPbWp6UEpOMzRMU1RnRjhmRnFtQlYwWi1JZUEwNkJYWjVodHN5VlJEa0IzSnNSS1d6bkVWajgxTDBVZW1TeTY2Q1V6LWl3bktYOFQyNmJ0MDJSakpTcQ?oc=5,2025-01-08 08:00:00+00:00,Bloomberg.com,finance,AI replacing jobs banking finance,news
"Wall Street Job Losses May Top 200,000 as AI Replaces Roles - Yahoo Finance","Wall Street Job Losses May Top 200,000 as AI Replaces Roles - Yahoo Finance",https://news.google.com/rss/articles/CBMifEFVX3lxTE5TMkRZcTlIeVRBb255b1BOanktcUpGcTl3MHVQNjdwNElhSFJURHBQMmZndUI2MFBSMEdLcTgxaFNzT184OW5ZaVRrbFM3d2J4aWpxQklLa3NJNEdmSDBTbkJxVHloMkpmUTFURi1WTHhjZmdTOEVVTU1VTkM?oc=5,2025-01-08 08:00:00+00:00,Yahoo Finance,finance,AI replacing jobs banking finance,news
"AI’s coming for finance jobs, CFOs expect: Datarails - CFO Dive","AI’s coming for finance jobs, CFOs expect: Datarails - CFO Dive",https://news.google.com/rss/articles/CBMijwFBVV95cUxPdWZidkQwaUF2WUx3blViVkpIQkZtOEF1MnRlaU9yVE5hbmxvR3pWdW5BZHk2RUZFNEl2OVRiZWVEWXd5YUpQc0drYUtMdkMzNTZ3RXdxclRkZEhNREcxLUJnYzdUamREcWJBSFZTMVFNeVJ4SjJwYVAxU2lFbnJScEFrUmRSRzd6N2tSa0tKVQ?oc=5,2024-11-19 08:00:00+00:00,CFO Dive,finance,AI replacing jobs banking finance,news
